Fecha,ID Sede,ID Servicio,ID Indicador,Num,Den
2024-11-01,2,1,1,26,26
2024-11-01,2,1,2,87,95
2024-11-01,2,1,3,164,73
2024-11-01,2,1,4,70,92
2024-11-01,2,1,5,9,82
2024-11-01,2,2,1,25,31
2024-11-01,2,2,2,92,97
2024-11-01,2,2,3,167,80
2024-11-01,2,2,4,80,80
2024-11-01,2,2,5,1,90
2024-11-01,2,3,1,25,28
2024-11-01,2,3,2,93,108
2024-11-01,2,3,3,121,64
2024-11-01,2,3,4,73,97
2024-11-01,2,3,5,5,66
2024-11-01,2,4,1,26,26
2024-11-01,2,4,2,93,93
2024-11-01,2,4,3,213,51
2024-11-01,2,4,4,72,85
2024-11-01,2,4,5,2,98
2024-11-01,2,5,1,28,29
2024-11-01,2,5,2,96,105
2024-11-01,2,5,3,200,80
2024-11-01,2,5,4,84,94
2024-11-01,2,5,5,7,118
2024-11-01,2,6,1,23,26
2024-11-01,2,6,2,94,101
2024-11-01,2,6,3,164,79
2024-11-01,2,6,4,79,96
2024-11-01,2,6,5,10,118
2024-11-01,2,7,1,26,26
2024-11-01,2,7,2,90,94
2024-11-01,2,7,3,181,47
2024-11-01,2,7,4,67,84
2024-11-01,2,7,5,6,63
2024-11-01,2,8,1,26,27
2024-11-01,2,8,2,93,102
2024-11-01,2,8,3,155,78
2024-11-01,2,8,4,84,93
2024-11-01,2,8,5,3,94
2024-11-01,3,1,1,28,32
2024-11-01,3,1,2,100,107
2024-11-01,3,1,3,262,51
2024-11-01,3,1,4,80,80
2024-11-01,3,1,5,3,76
2024-11-01,3,2,1,23,27
2024-11-01,3,2,2,99,104
2024-11-01,3,2,3,341,43
2024-11-01,3,2,4,60,86
2024-11-01,3,2,5,3,102
2024-11-01,3,3,1,24,28
2024-11-01,3,3,2,96,107
2024-11-01,3,3,3,246,81
2024-11-01,3,3,4,88,88
2024-11-01,3,3,5,12,93
2024-11-01,3,4,1,25,32
2024-11-01,3,4,2,82,95
2024-11-01,3,4,3,127,76
2024-11-01,3,4,4,74,100
2024-11-01,3,4,5,1,77
2024-11-01,3,5,1,21,29
2024-11-01,3,5,2,89,107
2024-11-01,3,5,3,319,50
2024-11-01,3,5,4,89,89
2024-11-01,3,5,5,9,110
2024-11-01,3,6,1,26,26
2024-11-01,3,6,2,88,93
2024-11-01,3,6,3,259,89
2024-11-01,3,6,4,86,86
2024-11-01,3,6,5,12,45
2024-11-01,3,7,1,26,32
2024-11-01,3,7,2,93,96
2024-11-01,3,7,3,308,46
2024-11-01,3,7,4,75,95
2024-11-01,3,7,5,1,78
2024-11-01,3,8,1,22,32
2024-11-01,3,8,2,82,101
2024-11-01,3,8,3,341,68
2024-11-01,3,8,4,75,78
2024-11-01,3,8,5,12,66
2024-11-01,4,1,1,29,30
2024-11-01,4,1,2,100,109
2024-11-01,4,1,3,162,67
2024-11-01,4,1,4,68,94
2024-11-01,4,1,5,4,66
2024-11-01,4,2,1,25,25
2024-11-01,4,2,2,97,101
2024-11-01,4,2,3,272,57
2024-11-01,4,2,4,70,92
2024-11-01,4,2,5,12,81
2024-11-01,4,3,1,22,29
2024-11-01,4,3,2,88,108
2024-11-01,4,3,3,350,72
2024-11-01,4,3,4,66,96
2024-11-01,4,3,5,7,57
2024-11-01,4,4,1,22,25
2024-11-01,4,4,2,84,110
2024-11-01,4,4,3,341,84
2024-11-01,4,4,4,75,79
2024-11-01,4,4,5,12,58
2024-11-01,4,5,1,21,30
2024-11-01,4,5,2,95,102
2024-11-01,4,5,3,267,49
2024-11-01,4,5,4,77,95
2024-11-01,4,5,5,7,120
2024-11-01,4,6,1,25,31
2024-11-01,4,6,2,92,92
2024-11-01,4,6,3,345,90
2024-11-01,4,6,4,65,99
2024-11-01,4,6,5,9,91
2024-11-01,4,7,1,29,29
2024-11-01,4,7,2,94,101
2024-11-01,4,7,3,203,71
2024-11-01,4,7,4,60,93
2024-11-01,4,7,5,12,51
2024-11-01,4,8,1,28,32
2024-11-01,4,8,2,82,101
2024-11-01,4,8,3,256,90
2024-11-01,4,8,4,73,87
2024-11-01,4,8,5,4,94
2024-12-01,1,1,1,22,32
2024-12-01,1,1,2,89,100
2024-12-01,1,1,3,260,61
2024-12-01,1,1,4,68,93
2024-12-01,1,1,5,8,112
2024-12-01,1,2,1,28,30
2024-12-01,1,2,2,81,91
2024-12-01,1,2,3,280,46
2024-12-01,1,2,4,89,100
2024-12-01,1,2,5,2,42
2024-12-01,1,3,1,25,27
2024-12-01,1,3,2,80,104
2024-12-01,1,3,3,171,67
2024-12-01,1,3,4,68,97
2024-12-01,1,3,5,3,78
2024-12-01,1,4,1,19,29
2024-12-01,1,4,2,91,110
2024-12-01,1,4,3,141,56
2024-12-01,1,4,4,70,86
2024-12-01,1,4,5,7,46
2024-12-01,1,5,1,29,29
2024-12-01,1,5,2,93,97
2024-12-01,1,5,3,143,81
2024-12-01,1,5,4,66,97
2024-12-01,1,5,5,4,40
2024-12-01,1,6,1,19,32
2024-12-01,1,6,2,94,94
2024-12-01,1,6,3,252,54
2024-12-01,1,6,4,88,96
2024-12-01,1,6,5,1,41
2024-12-01,1,7,1,19,30
2024-12-01,1,7,2,84,103
2024-12-01,1,7,3,138,70
2024-12-01,1,7,4,82,82
2024-12-01,1,7,5,12,51
2024-12-01,1,8,1,19,26
2024-12-01,1,8,2,91,100
2024-12-01,1,8,3,155,59
2024-12-01,1,8,4,68,87
2024-12-01,1,8,5,2,58
2024-12-01,2,1,1,25,25
2024-12-01,2,1,2,85,110
2024-12-01,2,1,3,209,68
2024-12-01,2,1,4,73,98
2024-12-01,2,1,5,12,120
2024-12-01,2,2,1,24,27
2024-12-01,2,2,2,94,109
2024-12-01,2,2,3,142,53
2024-12-01,2,2,4,68,78
2024-12-01,2,2,5,10,55
2024-12-01,2,3,1,23,31
2024-12-01,2,3,2,90,103
2024-12-01,2,3,3,155,90
2024-12-01,2,3,4,77,82
2024-12-01,2,3,5,4,50
2024-12-01,2,4,1,29,29
2024-12-01,2,4,2,89,90
2024-12-01,2,4,3,252,53
2024-12-01,2,4,4,92,94
2024-12-01,2,4,5,12,64
2024-12-01,2,5,1,22,31
2024-12-01,2,5,2,81,110
2024-12-01,2,5,3,349,90
2024-12-01,2,5,4,75,100
2024-12-01,2,5,5,7,103
2024-12-01,2,6,1,21,26
2024-12-01,2,6,2,100,105
2024-12-01,2,6,3,138,78
2024-12-01,2,6,4,60,91
2024-12-01,2,6,5,6,86
2024-12-01,2,7,1,24,27
2024-12-01,2,7,2,93,108
2024-12-01,2,7,3,259,63
2024-12-01,2,7,4,71,96
2024-12-01,2,7,5,2,100
2024-12-01,2,8,1,25,25
2024-12-01,2,8,2,80,92
2024-12-01,2,8,3,175,56
2024-12-01,2,8,4,63,76
2024-12-01,2,8,5,9,90
2024-12-01,3,1,1,28,29
2024-12-01,3,1,2,93,106
2024-12-01,3,1,3,299,67
2024-12-01,3,1,4,65,87
2024-12-01,3,1,5,9,108
2024-12-01,3,2,1,22,27
2024-12-01,3,2,2,89,92
2024-12-01,3,2,3,250,45
2024-12-01,3,2,4,69,81
2024-12-01,3,2,5,6,108
2024-12-01,3,3,1,27,31
2024-12-01,3,3,2,100,110
2024-12-01,3,3,3,284,83
2024-12-01,3,3,4,77,77
2024-12-01,3,3,5,12,95
2024-12-01,3,4,1,18,28
2024-12-01,3,4,2,82,97
2024-12-01,3,4,3,149,67
2024-12-01,3,4,4,63,89
2024-12-01,3,4,5,11,79
2024-12-01,3,5,1,19,27
2024-12-01,3,5,2,84,90
2024-12-01,3,5,3,122,84
2024-12-01,3,5,4,80,80
2024-12-01,3,5,5,9,84
2024-12-01,3,6,1,20,29
2024-12-01,3,6,2,84,101
2024-12-01,3,6,3,319,87
2024-12-01,3,6,4,67,83
2024-12-01,3,6,5,6,43
2024-12-01,3,7,1,22,31
2024-12-01,3,7,2,82,106
2024-12-01,3,7,3,302,56
2024-12-01,3,7,4,64,93
2024-12-01,3,7,5,8,103
2024-12-01,3,8,1,18,30
2024-12-01,3,8,2,98,105
2024-12-01,3,8,3,214,50
2024-12-01,3,8,4,76,80
2024-12-01,3,8,5,10,53
2024-12-01,4,1,1,21,26
2024-12-01,4,1,2,80,106
2024-12-01,4,1,3,339,42
2024-12-01,4,1,4,75,75
2024-12-01,4,1,5,8,45
2024-12-01,4,2,1,24,30
2024-12-01,4,2,2,85,94
2024-12-01,4,2,3,261,42
2024-12-01,4,2,4,86,100
2024-12-01,4,2,5,6,68
2024-12-01,4,3,1,24,28
2024-12-01,4,3,2,88,100
2024-12-01,4,3,3,266,44
2024-12-01,4,3,4,67,86
2024-12-01,4,3,5,11,104
2024-12-01,4,4,1,20,25
2024-12-01,4,4,2,96,97
2024-12-01,4,4,3,222,42
2024-12-01,4,4,4,77,77
2024-12-01,4,4,5,5,76
2024-12-01,4,5,1,19,30
2024-12-01,4,5,2,94,107
2024-12-01,4,5,3,214,40
2024-12-01,4,5,4,78,81
2024-12-01,4,5,5,5,112
2024-12-01,4,6,1,25,28
2024-12-01,4,6,2,98,101
2024-12-01,4,6,3,317,71
2024-12-01,4,6,4,72,99
2024-12-01,4,6,5,4,109
2024-12-01,4,7,1,18,27
2024-12-01,4,7,2,80,103
2024-12-01,4,7,3,258,54
2024-12-01,4,7,4,60,86
2024-12-01,4,7,5,1,82
2024-12-01,4,8,1,29,31
2024-12-01,4,8,2,83,99
2024-12-01,4,8,3,255,53
2024-12-01,4,8,4,82,82
2024-12-01,4,8,5,1,102
2025-01-01,1,1,1,27,27
2025-01-01,1,1,2,82,98
2025-01-01,1,1,3,355,42
2025-01-01,1,1,4,82,82
2025-01-01,1,1,5,12,92
2025-01-01,1,2,1,25,30
2025-01-01,1,2,2,92,92
2025-01-01,1,2,3,249,46
2025-01-01,1,2,4,79,79
2025-01-01,1,2,5,10,49
2025-01-01,1,3,1,24,25
2025-01-01,1,3,2,87,94
2025-01-01,1,3,3,186,58
2025-01-01,1,3,4,85,85
2025-01-01,1,3,5,6,81
2025-01-01,1,4,1,22,32
2025-01-01,1,4,2,82,97
2025-01-01,1,4,3,154,52
2025-01-01,1,4,4,66,99
2025-01-01,1,4,5,2,59
2025-01-01,1,5,1,25,27
2025-01-01,1,5,2,90,104
2025-01-01,1,5,3,150,66
2025-01-01,1,5,4,82,92
2025-01-01,1,5,5,8,66
2025-01-01,1,6,1,25,29
2025-01-01,1,6,2,83,98
2025-01-01,1,6,3,160,45
2025-01-01,1,6,4,79,100
2025-01-01,1,6,5,1,117
2025-01-01,1,7,1,23,28
2025-01-01,1,7,2,82,94
2025-01-01,1,7,3,183,85
2025-01-01,1,7,4,85,86
2025-01-01,1,7,5,1,105
2025-01-01,1,8,1,22,29
2025-01-01,1,8,2,80,95
2025-01-01,1,8,3,338,65
2025-01-01,1,8,4,89,89
2025-01-01,1,8,5,4,110
2025-01-01,2,1,1,25,26
2025-01-01,2,1,2,84,93
2025-01-01,2,1,3,123,47
2025-01-01,2,1,4,74,76
2025-01-01,2,1,5,4,56
2025-01-01,2,2,1,23,31
2025-01-01,2,2,2,100,110
2025-01-01,2,2,3,269,45
2025-01-01,2,2,4,76,93
2025-01-01,2,2,5,1,49
2025-01-01,2,3,1,21,26
2025-01-01,2,3,2,94,110
2025-01-01,2,3,3,143,48
2025-01-01,2,3,4,81,100
2025-01-01,2,3,5,1,55
2025-01-01,2,4,1,18,32
2025-01-01,2,4,2,95,95
2025-01-01,2,4,3,330,67
2025-01-01,2,4,4,85,98
2025-01-01,2,4,5,1,103
2025-01-01,2,5,1,28,31
2025-01-01,2,5,2,85,103
2025-01-01,2,5,3,174,62
2025-01-01,2,5,4,77,80
2025-01-01,2,5,5,8,75
2025-01-01,2,6,1,18,27
2025-01-01,2,6,2,99,109
2025-01-01,2,6,3,182,79
2025-01-01,2,6,4,78,95
2025-01-01,2,6,5,7,103
2025-01-01,2,7,1,18,32
2025-01-01,2,7,2,88,92
2025-01-01,2,7,3,155,64
2025-01-01,2,7,4,72,88
2025-01-01,2,7,5,4,107
2025-01-01,2,8,1,24,25
2025-01-01,2,8,2,95,101
2025-01-01,2,8,3,320,74
2025-01-01,2,8,4,82,90
2025-01-01,2,8,5,9,112
2025-01-01,3,1,1,24,30
2025-01-01,3,1,2,85,98
2025-01-01,3,1,3,201,41
2025-01-01,3,1,4,74,94
2025-01-01,3,1,5,5,43
2025-01-01,3,2,1,25,25
2025-01-01,3,2,2,96,105
2025-01-01,3,2,3,316,62
2025-01-01,3,2,4,74,93
2025-01-01,3,2,5,2,60
2025-01-01,3,3,1,28,28
2025-01-01,3,3,2,88,97
2025-01-01,3,3,3,328,74
2025-01-01,3,3,4,63,100
2025-01-01,3,3,5,10,68
2025-01-01,3,4,1,23,31
2025-01-01,3,4,2,85,95
2025-01-01,3,4,3,271,55
2025-01-01,3,4,4,82,85
2025-01-01,3,4,5,1,115
2025-01-01,3,5,1,27,30
2025-01-01,3,5,2,84,108
2025-01-01,3,5,3,168,76
2025-01-01,3,5,4,91,100
2025-01-01,3,5,5,5,109
2025-01-01,3,6,1,25,27
2025-01-01,3,6,2,82,91
2025-01-01,3,6,3,179,43
2025-01-01,3,6,4,74,94
2025-01-01,3,6,5,9,42
2025-01-01,3,7,1,18,32
2025-01-01,3,7,2,99,100
2025-01-01,3,7,3,326,52
2025-01-01,3,7,4,79,79
2025-01-01,3,7,5,6,62
2025-01-01,3,8,1,18,25
2025-01-01,3,8,2,94,94
2025-01-01,3,8,3,354,85
2025-01-01,3,8,4,67,79
2025-01-01,3,8,5,6,107
2025-01-01,4,1,1,23,26
2025-01-01,4,1,2,98,102
2025-01-01,4,1,3,206,46
2025-01-01,4,1,4,80,84
2025-01-01,4,1,5,3,57
2025-01-01,4,2,1,30,31
2025-01-01,4,2,2,95,110
2025-01-01,4,2,3,201,81
2025-01-01,4,2,4,80,80
2025-01-01,4,2,5,6,118
2025-01-01,4,3,1,28,28
2025-01-01,4,3,2,85,108
2025-01-01,4,3,3,198,64
2025-01-01,4,3,4,78,98
2025-01-01,4,3,5,3,56
2025-01-01,4,4,1,25,25
2025-01-01,4,4,2,92,108
2025-01-01,4,4,3,265,89
2025-01-01,4,4,4,71,76
2025-01-01,4,4,5,6,117
2025-01-01,4,5,1,28,28
2025-01-01,4,5,2,83,108
2025-01-01,4,5,3,156,71
2025-01-01,4,5,4,64,85
2025-01-01,4,5,5,6,70
2025-01-01,4,6,1,20,30
2025-01-01,4,6,2,82,110
2025-01-01,4,6,3,291,85
2025-01-01,4,6,4,81,95
2025-01-01,4,6,5,1,97
2025-01-01,4,7,1,21,29
2025-01-01,4,7,2,82,97
2025-01-01,4,7,3,185,62
2025-01-01,4,7,4,66,100
2025-01-01,4,7,5,1,40
2025-01-01,4,8,1,25,31
2025-01-01,4,8,2,85,103
2025-01-01,4,8,3,246,66
2025-01-01,4,8,4,82,87
2025-01-01,4,8,5,7,109
2025-02-01,1,1,1,25,26
2025-02-01,1,1,2,100,108
2025-02-01,1,1,3,295,88
2025-02-01,1,1,4,70,82
2025-02-01,1,1,5,2,97
2025-02-01,1,2,1,22,25
2025-02-01,1,2,2,90,90
2025-02-01,1,2,3,146,56
2025-02-01,1,2,4,77,77
2025-02-01,1,2,5,7,61
2025-02-01,1,3,1,27,27
2025-02-01,1,3,2,92,92
2025-02-01,1,3,3,206,45
2025-02-01,1,3,4,90,94
2025-02-01,1,3,5,7,43
2025-02-01,1,4,1,27,27
2025-02-01,1,4,2,85,103
2025-02-01,1,4,3,145,43
2025-02-01,1,4,4,73,85
2025-02-01,1,4,5,7,64
2025-02-01,1,5,1,28,29
2025-02-01,1,5,2,89,99
2025-02-01,1,5,3,144,55
2025-02-01,1,5,4,76,76
2025-02-01,1,5,5,9,113
2025-02-01,1,6,1,20,32
2025-02-01,1,6,2,91,91
2025-02-01,1,6,3,229,40
2025-02-01,1,6,4,77,77
2025-02-01,1,6,5,10,120
2025-02-01,1,7,1,21,32
2025-02-01,1,7,2,80,93
2025-02-01,1,7,3,163,53
2025-02-01,1,7,4,78,95
2025-02-01,1,7,5,8,50
2025-02-01,1,8,1,22,26
2025-02-01,1,8,2,95,102
2025-02-01,1,8,3,349,71
2025-02-01,1,8,4,76,96
2025-02-01,1,8,5,11,51
2025-02-01,2,1,1,20,31
2025-02-01,2,1,2,92,101
2025-02-01,2,1,3,167,63
2025-02-01,2,1,4,62,89
2025-02-01,2,1,5,8,73
2025-02-01,2,2,1,22,32
2025-02-01,2,2,2,88,97
2025-02-01,2,2,3,135,76
2025-02-01,2,2,4,66,79
2025-02-01,2,2,5,11,50
2025-02-01,2,3,1,30,30
2025-02-01,2,3,2,93,107
2025-02-01,2,3,3,270,88
2025-02-01,2,3,4,82,82
2025-02-01,2,3,5,7,47
2025-02-01,2,4,1,26,31
2025-02-01,2,4,2,98,105
2025-02-01,2,4,3,241,55
2025-02-01,2,4,4,65,84
2025-02-01,2,4,5,12,90
2025-02-01,2,5,1,25,25
2025-02-01,2,5,2,96,108
2025-02-01,2,5,3,293,76
2025-02-01,2,5,4,69,94
2025-02-01,2,5,5,8,55
2025-02-01,2,6,1,20,27
2025-02-01,2,6,2,86,96
2025-02-01,2,6,3,130,48
2025-02-01,2,6,4,65,88
2025-02-01,2,6,5,4,95
2025-02-01,2,7,1,27,27
2025-02-01,2,7,2,90,98
2025-02-01,2,7,3,354,86
2025-02-01,2,7,4,64,100
2025-02-01,2,7,5,7,51
2025-02-01,2,8,1,26,31
2025-02-01,2,8,2,88,100
2025-02-01,2,8,3,237,73
2025-02-01,2,8,4,75,75
2025-02-01,2,8,5,2,93
2025-02-01,3,1,1,20,31
2025-02-01,3,1,2,94,94
2025-02-01,3,1,3,269,77
2025-02-01,3,1,4,66,99
2025-02-01,3,1,5,10,53
2025-02-01,3,2,1,26,26
2025-02-01,3,2,2,97,99
2025-02-01,3,2,3,344,62
2025-02-01,3,2,4,76,88
2025-02-01,3,2,5,11,89
2025-02-01,3,3,1,27,32
2025-02-01,3,3,2,95,109
2025-02-01,3,3,3,164,42
2025-02-01,3,3,4,83,83
2025-02-01,3,3,5,10,58
2025-02-01,3,4,1,18,31
2025-02-01,3,4,2,90,102
2025-02-01,3,4,3,180,84
2025-02-01,3,4,4,76,76
2025-02-01,3,4,5,6,74
2025-02-01,3,5,1,23,25
2025-02-01,3,5,2,89,99
2025-02-01,3,5,3,335,57
2025-02-01,3,5,4,66,90
2025-02-01,3,5,5,3,69
2025-02-01,3,6,1,29,29
2025-02-01,3,6,2,90,104
2025-02-01,3,6,3,306,57
2025-02-01,3,6,4,65,88
2025-02-01,3,6,5,8,64
2025-02-01,3,7,1,24,28
2025-02-01,3,7,2,96,105
2025-02-01,3,7,3,330,63
2025-02-01,3,7,4,76,76
2025-02-01,3,7,5,2,60
2025-02-01,3,8,1,29,29
2025-02-01,3,8,2,92,106
2025-02-01,3,8,3,319,48
2025-02-01,3,8,4,61,91
2025-02-01,3,8,5,4,62
2025-02-01,4,1,1,18,28
2025-02-01,4,1,2,81,97
2025-02-01,4,1,3,132,69
2025-02-01,4,1,4,72,86
2025-02-01,4,1,5,6,75
2025-02-01,4,2,1,26,32
2025-02-01,4,2,2,100,102
2025-02-01,4,2,3,294,47
2025-02-01,4,2,4,75,75
2025-02-01,4,2,5,8,87
2025-02-01,4,3,1,20,32
2025-02-01,4,3,2,98,105
2025-02-01,4,3,3,209,75
2025-02-01,4,3,4,70,86
2025-02-01,4,3,5,12,73
2025-02-01,4,4,1,22,26
2025-02-01,4,4,2,90,90
2025-02-01,4,4,3,161,43
2025-02-01,4,4,4,73,93
2025-02-01,4,4,5,11,68
2025-02-01,4,5,1,28,28
2025-02-01,4,5,2,88,96
2025-02-01,4,5,3,224,81
2025-02-01,4,5,4,61,91
2025-02-01,4,5,5,8,41
2025-02-01,4,6,1,27,27
2025-02-01,4,6,2,95,95
2025-02-01,4,6,3,177,40
2025-02-01,4,6,4,79,83
2025-02-01,4,6,5,7,75
2025-02-01,4,7,1,23,31
2025-02-01,4,7,2,88,104
2025-02-01,4,7,3,239,53
2025-02-01,4,7,4,84,84
2025-02-01,4,7,5,7,119
2025-02-01,4,8,1,18,26
2025-02-01,4,8,2,91,106
2025-02-01,4,8,3,285,75
2025-02-01,4,8,4,78,94
2025-02-01,4,8,5,11,78
2025-03-01,1,1,1,25,26
2025-03-01,1,1,2,90,92
2025-03-01,1,1,3,283,57
2025-03-01,1,1,4,77,85
2025-03-01,1,1,5,11,73
2025-03-01,1,2,1,21,29
2025-03-01,1,2,2,94,94
2025-03-01,1,2,3,181,88
2025-03-01,1,2,4,76,76
2025-03-01,1,2,5,11,80
2025-03-01,1,3,1,27,27
2025-03-01,1,3,2,90,90
2025-03-01,1,3,3,195,71
2025-03-01,1,3,4,83,83
2025-03-01,1,3,5,7,91
2025-03-01,1,4,1,25,25
2025-03-01,1,4,2,86,108
2025-03-01,1,4,3,305,61
2025-03-01,1,4,4,74,97
2025-03-01,1,4,5,11,108
2025-03-01,1,5,1,28,32
2025-03-01,1,5,2,96,101
2025-03-01,1,5,3,336,59
2025-03-01,1,5,4,80,80
2025-03-01,1,5,5,5,63
2025-03-01,1,6,1,25,26
2025-03-01,1,6,2,88,94
2025-03-01,1,6,3,326,86
2025-03-01,1,6,4,71,92
2025-03-01,1,6,5,11,82
2025-03-01,1,7,1,21,26
2025-03-01,1,7,2,87,101
2025-03-01,1,7,3,343,87
2025-03-01,1,7,4,84,84
2025-03-01,1,7,5,6,82
2025-03-01,1,8,1,27,29
2025-03-01,1,8,2,94,99
2025-03-01,1,8,3,240,47
2025-03-01,1,8,4,64,76
2025-03-01,1,8,5,4,100
2025-03-01,2,1,1,26,26
2025-03-01,2,1,2,96,102
2025-03-01,2,1,3,225,59
2025-03-01,2,1,4,69,76
2025-03-01,2,1,5,4,57
2025-03-01,2,2,1,24,30
2025-03-01,2,2,2,94,108
2025-03-01,2,2,3,200,49
2025-03-01,2,2,4,71,97
2025-03-01,2,2,5,8,50
2025-03-01,2,3,1,28,30
2025-03-01,2,3,2,90,95
2025-03-01,2,3,3,134,80
2025-03-01,2,3,4,75,75
2025-03-01,2,3,5,4,75
2025-03-01,2,4,1,27,27
2025-03-01,2,4,2,95,95
2025-03-01,2,4,3,315,90
2025-03-01,2,4,4,65,99
2025-03-01,2,4,5,10,56
2025-03-01,2,5,1,28,31
2025-03-01,2,5,2,92,103
2025-03-01,2,5,3,242,67
2025-03-01,2,5,4,60,87
2025-03-01,2,5,5,9,44
2025-03-01,2,6,1,28,28
2025-03-01,2,6,2,80,101
2025-03-01,2,6,3,313,60
2025-03-01,2,6,4,72,91
2025-03-01,2,6,5,11,42
2025-03-01,2,7,1,25,25
2025-03-01,2,7,2,87,97
2025-03-01,2,7,3,344,84
2025-03-01,2,7,4,79,86
2025-03-01,2,7,5,2,56
2025-03-01,2,8,1,26,31
2025-03-01,2,8,2,89,108
2025-03-01,2,8,3,136,50
2025-03-01,2,8,4,76,76
2025-03-01,2,8,5,8,77
2025-03-01,3,1,1,24,30
2025-03-01,3,1,2,90,94
2025-03-01,3,1,3,211,71
2025-03-01,3,1,4,72,99
2025-03-01,3,1,5,7,61
2025-03-01,3,2,1,21,25
2025-03-01,3,2,2,84,97
2025-03-01,3,2,3,307,53
2025-03-01,3,2,4,75,75
2025-03-01,3,2,5,2,61
2025-03-01,3,3,1,29,30
2025-03-01,3,3,2,81,110
2025-03-01,3,3,3,344,64
2025-03-01,3,3,4,76,95
2025-03-01,3,3,5,10,108
2025-03-01,3,4,1,25,25
2025-03-01,3,4,2,83,91
2025-03-01,3,4,3,334,81
2025-03-01,3,4,4,63,75
2025-03-01,3,4,5,7,54
2025-03-01,3,5,1,24,32
2025-03-01,3,5,2,93,93
2025-03-01,3,5,3,241,56
2025-03-01,3,5,4,69,97
2025-03-01,3,5,5,12,66
2025-03-01,3,6,1,22,25
2025-03-01,3,6,2,83,103
2025-03-01,3,6,3,253,82
2025-03-01,3,6,4,68,83
2025-03-01,3,6,5,2,93
2025-03-01,3,7,1,22,26
2025-03-01,3,7,2,83,93
2025-03-01,3,7,3,170,71
2025-03-01,3,7,4,72,94
2025-03-01,3,7,5,9,73
2025-03-01,3,8,1,23,28
2025-03-01,3,8,2,89,103
2025-03-01,3,8,3,130,50
2025-03-01,3,8,4,91,92
2025-03-01,3,8,5,12,66
2025-03-01,4,1,1,23,32
2025-03-01,4,1,2,80,97
2025-03-01,4,1,3,291,40
2025-03-01,4,1,4,67,77
2025-03-01,4,1,5,11,113
2025-03-01,4,2,1,20,32
2025-03-01,4,2,2,92,92
2025-03-01,4,2,3,305,44
2025-03-01,4,2,4,66,98
2025-03-01,4,2,5,11,72
2025-03-01,4,3,1,25,28
2025-03-01,4,3,2,88,99
2025-03-01,4,3,3,132,69
2025-03-01,4,3,4,71,78
2025-03-01,4,3,5,5,45
2025-03-01,4,4,1,30,30
2025-03-01,4,4,2,93,100
2025-03-01,4,4,3,149,87
2025-03-01,4,4,4,62,78
2025-03-01,4,4,5,3,41
2025-03-01,4,5,1,23,27
2025-03-01,4,5,2,94,101
2025-03-01,4,5,3,188,79
2025-03-01,4,5,4,65,98
2025-03-01,4,5,5,6,87
2025-03-01,4,6,1,19,27
2025-03-01,4,6,2,92,102
2025-03-01,4,6,3,189,69
2025-03-01,4,6,4,87,87
2025-03-01,4,6,5,11,93
2025-03-01,4,7,1,19,27
2025-03-01,4,7,2,81,94
2025-03-01,4,7,3,146,50
2025-03-01,4,7,4,88,88
2025-03-01,4,7,5,11,112
2025-03-01,4,8,1,20,32
2025-03-01,4,8,2,92,109
2025-03-01,4,8,3,211,89
2025-03-01,4,8,4,61,94
2025-03-01,4,8,5,8,56
2025-04-01,1,1,1,19,32
2025-04-01,1,1,2,94,103
2025-04-01,1,1,3,136,42
2025-04-01,1,1,4,80,83
2025-04-01,1,1,5,12,41
2025-04-01,1,2,1,28,28
2025-04-01,1,2,2,96,100
2025-04-01,1,2,3,296,73
2025-04-01,1,2,4,66,97
2025-04-01,1,2,5,11,95
2025-04-01,1,3,1,25,28
2025-04-01,1,3,2,100,101
2025-04-01,1,3,3,158,64
2025-04-01,1,3,4,63,92
2025-04-01,1,3,5,11,41
2025-04-01,1,4,1,26,27
2025-04-01,1,4,2,95,105
2025-04-01,1,4,3,139,50
2025-04-01,1,4,4,91,99
2025-04-01,1,4,5,4,81
2025-04-01,1,5,1,22,30
2025-04-01,1,5,2,91,91
2025-04-01,1,5,3,260,54
2025-04-01,1,5,4,84,95
2025-04-01,1,5,5,4,91
2025-04-01,1,6,1,25,26
2025-04-01,1,6,2,98,104
2025-04-01,1,6,3,142,68
2025-04-01,1,6,4,88,90
2025-04-01,1,6,5,2,80
2025-04-01,1,7,1,29,32
2025-04-01,1,7,2,80,110
2025-04-01,1,7,3,223,46
2025-04-01,1,7,4,62,88
2025-04-01,1,7,5,9,111
2025-04-01,1,8,1,19,25
2025-04-01,1,8,2,99,109
2025-04-01,1,8,3,197,80
2025-04-01,1,8,4,91,91
2025-04-01,1,8,5,11,66
2025-04-01,2,1,1,23,32
2025-04-01,2,1,2,81,101
2025-04-01,2,1,3,336,54
2025-04-01,2,1,4,81,89
2025-04-01,2,1,5,10,111
2025-04-01,2,2,1,29,32
2025-04-01,2,2,2,94,101
2025-04-01,2,2,3,144,47
2025-04-01,2,2,4,74,99
2025-04-01,2,2,5,6,40
2025-04-01,2,3,1,28,30
2025-04-01,2,3,2,97,99
2025-04-01,2,3,3,215,73
2025-04-01,2,3,4,66,97
2025-04-01,2,3,5,3,45
2025-04-01,2,4,1,20,32
2025-04-01,2,4,2,83,103
2025-04-01,2,4,3,276,56
2025-04-01,2,4,4,72,81
2025-04-01,2,4,5,7,55
2025-04-01,2,5,1,25,28
